Zeit_ID,Jahr,Monat,Stunde,Wochentag
941,2018,6,14,Mittwoch
942,2018,6,14,Donnerstag
943,2018,6,14,Freitag
944,2018,6,14,Samstag
945,2018,6,14,Sonntag
946,2018,6,15,Montag
947,2018,6,15,Dienstag
948,2018,6,15,Mittwoch
949,2018,6,15,Donnerstag
950,2018,6,15,Freitag
951,2018,6,15,Samstag
952,2018,6,15,Sonntag
953,2018,6,16,Montag
954,2018,6,16,Dienstag
955,2018,6,16,Mittwoch
956,2018,6,16,Donnerstag
957,2018,6,16,Freitag
958,2018,6,16,Samstag
959,2018,6,16,Sonntag
960,2018,6,17,Montag
961,2018,6,17,Dienstag
962,2018,6,17,Mittwoch
963,2018,6,17,Donnerstag
964,2018,6,17,Freitag
965,2018,6,17,Samstag
966,2018,6,17,Sonntag
967,2018,6,18,Montag
968,2018,6,18,Dienstag
969,2018,6,18,Mittwoch
970,2018,6,18,Donnerstag
971,2018,6,18,Freitag
972,2018,6,18,Samstag
973,2018,6,18,Sonntag
974,2018,6,19,Montag
975,2018,6,19,Dienstag
976,2018,6,19,Mittwoch
977,2018,6,19,Donnerstag
978,2018,6,19,Freitag
979,2018,6,19,Samstag
980,2018,6,19,Sonntag
981,2018,6,20,Montag
982,2018,6,20,Dienstag
983,2018,6,20,Mittwoch
984,2018,6,20,Donnerstag
985,2018,6,20,Freitag
986,2018,6,20,Samstag
987,2018,6,20,Sonntag
988,2018,6,21,Montag
989,2018,6,21,Dienstag
990,2018,6,21,Mittwoch
991,2018,6,21,Donnerstag
992,2018,6,21,Freitag
993,2018,6,21,Samstag
994,2018,6,21,Sonntag
995,2018,6,22,Montag
996,2018,6,22,Dienstag
997,2018,6,22,Mittwoch
998,2018,6,22,Donnerstag
999,2018,6,22,Freitag
1000,2018,6,22,Samstag
1001,2018,6,22,Sonntag
1002,2018,6,23,Montag
1003,2018,6,23,Dienstag
1004,2018,6,23,Mittwoch
1005,2018,6,23,Donnerstag
1006,2018,6,23,Freitag
1007,2018,6,23,Samstag
1008,2018,6,23,Sonntag
1009,2018,7,0,Montag
1010,2018,7,0,Dienstag
1011,2018,7,0,Mittwoch
1012,2018,7,0,Donnerstag
1013,2018,7,0,Freitag
1014,2018,7,0,Samstag
1015,2018,7,0,Sonntag
1016,2018,7,1,Montag
1017,2018,7,1,Dienstag
1018,2018,7,1,Mittwoch
1019,2018,7,1,Donnerstag
1020,2018,7,1,Freitag
1021,2018,7,1,Samstag
1022,2018,7,1,Sonntag
1023,2018,7,2,Montag
1024,2018,7,2,Dienstag
1025,2018,7,2,Mittwoch
1026,2018,7,2,Donnerstag
1027,2018,7,2,Freitag
1028,2018,7,2,Samstag
1029,2018,7,2,Sonntag
1030,2018,7,3,Montag
1031,2018,7,3,Dienstag
1032,2018,7,3,Mittwoch
1033,2018,7,3,Donnerstag
1034,2018,7,3,Freitag
1035,2018,7,3,Samstag
1036,2018,7,3,Sonntag
1037,2018,7,4,Montag
1038,2018,7,4,Dienstag
1039,2018,7,4,Mittwoch
1040,2018,7,4,Donnerstag
1041,2018,7,4,Freitag
1042,2018,7,4,Samstag
1043,2018,7,4,Sonntag
1044,2018,7,5,Montag
1045,2018,7,5,Dienstag
1046,2018,7,5,Mittwoch
1047,2018,7,5,Donnerstag
1048,2018,7,5,Freitag
1049,2018,7,5,Samstag
1050,2018,7,5,Sonntag
1051,2018,7,6,Montag
1052,2018,7,6,Dienstag
1053,2018,7,6,Mittwoch
1054,2018,7,6,Donnerstag
1055,2018,7,6,Freitag
1056,2018,7,6,Samstag
1057,2018,7,6,Sonntag
1058,2018,7,7,Montag
1059,2018,7,7,Dienstag
1060,2018,7,7,Mittwoch
1061,2018,7,7,Donnerstag
1062,2018,7,7,Freitag
1063,2018,7,7,Samstag
1064,2018,7,7,Sonntag
1065,2018,7,8,Montag
1066,2018,7,8,Dienstag
1067,2018,7,8,Mittwoch
1068,2018,7,8,Donnerstag
1069,2018,7,8,Freitag
1070,2018,7,8,Samstag
1071,2018,7,8,Sonntag
1072,2018,7,9,Montag
1073,2018,7,9,Dienstag
1074,2018,7,9,Mittwoch
1075,2018,7,9,Donnerstag
1076,2018,7,9,Freitag
1077,2018,7,9,Samstag
1078,2018,7,9,Sonntag
1079,2018,7,10,Montag
1080,2018,7,10,Dienstag
1081,2018,7,10,Mittwoch
1082,2018,7,10,Donnerstag
1083,2018,7,10,Freitag
1084,2018,7,10,Samstag
1085,2018,7,10,Sonntag
1086,2018,7,11,Montag
1087,2018,7,11,Dienstag
1088,2018,7,11,Mittwoch
1089,2018,7,11,Donnerstag
1090,2018,7,11,Freitag
1091,2018,7,11,Samstag
1092,2018,7,11,Sonntag
1093,2018,7,12,Montag
1094,2018,7,12,Dienstag
1095,2018,7,12,Mittwoch
1096,2018,7,12,Donnerstag
1097,2018,7,12,Freitag
1098,2018,7,12,Samstag
1099,2018,7,12,Sonntag
1100,2018,7,13,Montag
1101,2018,7,13,Dienstag
1102,2018,7,13,Mittwoch
1103,2018,7,13,Donnerstag
1104,2018,7,13,Freitag
1105,2018,7,13,Samstag
1106,2018,7,13,Sonntag
1107,2018,7,14,Montag
1108,2018,7,14,Dienstag
1109,2018,7,14,Mittwoch
1110,2018,7,14,Donnerstag
1111,2018,7,14,Freitag
1112,2018,7,14,Samstag
1113,2018,7,14,Sonntag
1114,2018,7,15,Montag
1115,2018,7,15,Dienstag
1116,2018,7,15,Mittwoch
1117,2018,7,15,Donnerstag
1118,2018,7,15,Freitag
1119,2018,7,15,Samstag
1120,2018,7,15,Sonntag
1121,2018,7,16,Montag
1122,2018,7,16,Dienstag
1123,2018,7,16,Mittwoch
1124,2018,7,16,Donnerstag
1125,2018,7,16,Freitag
1126,2018,7,16,Samstag
1127,2018,7,16,Sonntag
1128,2018,7,17,Montag
1129,2018,7,17,Dienstag
1130,2018,7,17,Mittwoch
1131,2018,7,17,Donnerstag
1132,2018,7,17,Freitag
1133,2018,7,17,Samstag
1134,2018,7,17,Sonntag
1135,2018,7,18,Montag
1136,2018,7,18,Dienstag
1137,2018,7,18,Mittwoch
1138,2018,7,18,Donnerstag
1139,2018,7,18,Freitag
1140,2018,7,18,Samstag
1141,2018,7,18,Sonntag
1142,2018,7,19,Montag
1143,2018,7,19,Dienstag
1144,2018,7,19,Mittwoch
1145,2018,7,19,Donnerstag
1146,2018,7,19,Freitag
1147,2018,7,19,Samstag
1148,2018,7,19,Sonntag
1149,2018,7,20,Montag
1150,2018,7,20,Dienstag
1151,2018,7,20,Mittwoch
1152,2018,7,20,Donnerstag
1153,2018,7,20,Freitag
1154,2018,7,20,Samstag
1155,2018,7,20,Sonntag
1156,2018,7,21,Montag
1157,2018,7,21,Dienstag
1158,2018,7,21,Mittwoch
1159,2018,7,21,Donnerstag
1160,2018,7,21,Freitag
1161,2018,7,21,Samstag
1162,2018,7,21,Sonntag
1163,2018,7,22,Montag
1164,2018,7,22,Dienstag
1165,2018,7,22,Mittwoch
1166,2018,7,22,Donnerstag
1167,2018,7,22,Freitag
1168,2018,7,22,Samstag
1169,2018,7,22,Sonntag
1170,2018,7,23,Montag
1171,2018,7,23,Dienstag
1172,2018,7,23,Mittwoch
1173,2018,7,23,Donnerstag
1174,2018,7,23,Freitag
1175,2018,7,23,Samstag
1176,2018,7,23,Sonntag
1177,2018,8,0,Montag
1178,2018,8,0,Dienstag
1179,2018,8,0,Mittwoch
1180,2018,8,0,Donnerstag
1181,2018,8,0,Freitag
1182,2018,8,0,Samstag
1183,2018,8,0,Sonntag
1184,2018,8,1,Montag
1185,2018,8,1,Dienstag
1186,2018,8,1,Mittwoch
1187,2018,8,1,Donnerstag
1188,2018,8,1,Freitag
1189,2018,8,1,Samstag
1190,2018,8,1,Sonntag
1191,2018,8,2,Montag
1192,2018,8,2,Dienstag
1193,2018,8,2,Mittwoch
1194,2018,8,2,Donnerstag
1195,2018,8,2,Freitag
1196,2018,8,2,Samstag
1197,2018,8,2,Sonntag
1198,2018,8,3,Montag
1199,2018,8,3,Dienstag
1200,2018,8,3,Mittwoch
1201,2018,8,3,Donnerstag
1202,2018,8,3,Freitag
1203,2018,8,3,Samstag
1204,2018,8,3,Sonntag
1205,2018,8,4,Montag
1206,2018,8,4,Dienstag
1207,2018,8,4,Mittwoch
1208,2018,8,4,Donnerstag
1209,2018,8,4,Freitag
1210,2018,8,4,Samstag
1211,2018,8,4,Sonntag
1212,2018,8,5,Montag
1213,2018,8,5,Dienstag
1214,2018,8,5,Mittwoch
1215,2018,8,5,Donnerstag
1216,2018,8,5,Freitag
1217,2018,8,5,Samstag
1218,2018,8,5,Sonntag
1219,2018,8,6,Montag
1220,2018,8,6,Dienstag
1221,2018,8,6,Mittwoch
1222,2018,8,6,Donnerstag
1223,2018,8,6,Freitag
1224,2018,8,6,Samstag
1225,2018,8,6,Sonntag
1226,2018,8,7,Montag
1227,2018,8,7,Dienstag
1228,2018,8,7,Mittwoch
1229,2018,8,7,Donnerstag
1230,2018,8,7,Freitag
1231,2018,8,7,Samstag
1232,2018,8,7,Sonntag
1233,2018,8,8,Montag
1234,2018,8,8,Dienstag
1235,2018,8,8,Mittwoch
1236,2018,8,8,Donnerstag
1237,2018,8,8,Freitag
1238,2018,8,8,Samstag
1239,2018,8,8,Sonntag
1240,2018,8,9,Montag
1241,2018,8,9,Dienstag
1242,2018,8,9,Mittwoch
1243,2018,8,9,Donnerstag
1244,2018,8,9,Freitag
1245,2018,8,9,Samstag
1246,2018,8,9,Sonntag
1247,2018,8,10,Montag
1248,2018,8,10,Dienstag
1249,2018,8,10,Mittwoch
1250,2018,8,10,Donnerstag
1251,2018,8,10,Freitag
1252,2018,8,10,Samstag
1253,2018,8,10,Sonntag
1254,2018,8,11,Montag
1255,2018,8,11,Dienstag
1256,2018,8,11,Mittwoch
1257,2018,8,11,Donnerstag
1258,2018,8,11,Freitag
1259,2018,8,11,Samstag
1260,2018,8,11,Sonntag
1261,2018,8,12,Montag
1262,2018,8,12,Dienstag
1263,2018,8,12,Mittwoch
1264,2018,8,12,Donnerstag
1265,2018,8,12,Freitag
1266,2018,8,12,Samstag
1267,2018,8,12,Sonntag
1268,2018,8,13,Montag
1269,2018,8,13,Dienstag
1270,2018,8,13,Mittwoch
1271,2018,8,13,Donnerstag
1272,2018,8,13,Freitag
1273,2018,8,13,Samstag
1274,2018,8,13,Sonntag
1275,2018,8,14,Montag
1276,2018,8,14,Dienstag
1277,2018,8,14,Mittwoch
1278,2018,8,14,Donnerstag
1279,2018,8,14,Freitag
1280,2018,8,14,Samstag
1281,2018,8,14,Sonntag
1282,2018,8,15,Montag
1283,2018,8,15,Dienstag
1284,2018,8,15,Mittwoch
1285,2018,8,15,Donnerstag
1286,2018,8,15,Freitag
1287,2018,8,15,Samstag
1288,2018,8,15,Sonntag
1289,2018,8,16,Montag
1290,2018,8,16,Dienstag
1291,2018,8,16,Mittwoch
1292,2018,8,16,Donnerstag
1293,2018,8,16,Freitag
1294,2018,8,16,Samstag
1295,2018,8,16,Sonntag
1296,2018,8,17,Montag
1297,2018,8,17,Dienstag
1298,2018,8,17,Mittwoch
1299,2018,8,17,Donnerstag
1300,2018,8,17,Freitag
1301,2018,8,17,Samstag
1302,2018,8,17,Sonntag
1303,2018,8,18,Montag
1304,2018,8,18,Dienstag
1305,2018,8,18,Mittwoch
1306,2018,8,18,Donnerstag
1307,2018,8,18,Freitag
1308,2018,8,18,Samstag
1309,2018,8,18,Sonntag
1310,2018,8,19,Montag
1311,2018,8,19,Dienstag
1312,2018,8,19,Mittwoch
1313,2018,8,19,Donnerstag
1314,2018,8,19,Freitag
1315,2018,8,19,Samstag
1316,2018,8,19,Sonntag
1317,2018,8,20,Montag
1318,2018,8,20,Dienstag
1319,2018,8,20,Mittwoch
1320,2018,8,20,Donnerstag
1321,2018,8,20,Freitag
1322,2018,8,20,Samstag
1323,2018,8,20,Sonntag
1324,2018,8,21,Montag
1325,2018,8,21,Dienstag
1326,2018,8,21,Mittwoch
1327,2018,8,21,Donnerstag
1328,2018,8,21,Freitag
1329,2018,8,21,Samstag
1330,2018,8,21,Sonntag
1331,2018,8,22,Montag
1332,2018,8,22,Dienstag
1333,2018,8,22,Mittwoch
1334,2018,8,22,Donnerstag
1335,2018,8,22,Freitag
1336,2018,8,22,Samstag
1337,2018,8,22,Sonntag
1338,2018,8,23,Montag
1339,2018,8,23,Dienstag
1340,2018,8,23,Mittwoch
1341,2018,8,23,Donnerstag
1342,2018,8,23,Freitag
1343,2018,8,23,Samstag
1344,2018,8,23,Sonntag
1345,2018,9,0,Montag
1346,2018,9,0,Dienstag
1347,2018,9,0,Mittwoch
1348,2018,9,0,Donnerstag
1349,2018,9,0,Freitag
1350,2018,9,0,Samstag
1351,2018,9,0,Sonntag
1352,2018,9,1,Montag
1353,2018,9,1,Dienstag
1354,2018,9,1,Mittwoch
1355,2018,9,1,Donnerstag
1356,2018,9,1,Freitag
1357,2018,9,1,Samstag
1358,2018,9,1,Sonntag
1359,2018,9,2,Montag
1360,2018,9,2,Dienstag
1361,2018,9,2,Mittwoch
1362,2018,9,2,Donnerstag
1363,2018,9,2,Freitag
1364,2018,9,2,Samstag
1365,2018,9,2,Sonntag
1366,2018,9,3,Montag
1367,2018,9,3,Dienstag
1368,2018,9,3,Mittwoch
1369,2018,9,3,Donnerstag
1370,2018,9,3,Freitag
1371,2018,9,3,Samstag
1372,2018,9,3,Sonntag
1373,2018,9,4,Montag
1374,2018,9,4,Dienstag
1375,2018,9,4,Mittwoch
1376,2018,9,4,Donnerstag
1377,2018,9,4,Freitag
1378,2018,9,4,Samstag
1379,2018,9,4,Sonntag
1380,2018,9,5,Montag
1381,2018,9,5,Dienstag
1382,2018,9,5,Mittwoch
1383,2018,9,5,Donnerstag
1384,2018,9,5,Freitag
1385,2018,9,5,Samstag
1386,2018,9,5,Sonntag
1387,2018,9,6,Montag
1388,2018,9,6,Dienstag
1389,2018,9,6,Mittwoch
1390,2018,9,6,Donnerstag
1391,2018,9,6,Freitag
1392,2018,9,6,Samstag
1393,2018,9,6,Sonntag
1394,2018,9,7,Montag
1395,2018,9,7,Dienstag
1396,2018,9,7,Mittwoch
1397,2018,9,7,Donnerstag
1398,2018,9,7,Freitag
1399,2018,9,7,Samstag
1400,2018,9,7,Sonntag
1401,2018,9,8,Montag
1402,2018,9,8,Dienstag
1403,2018,9,8,Mittwoch
1404,2018,9,8,Donnerstag
1405,2018,9,8,Freitag
1406,2018,9,8,Samstag
1407,2018,9,8,Sonntag
1408,2018,9,9,Montag
1409,2018,9,9,Dienstag
1410,2018,9,9,Mittwoch
1411,2018,9,9,Donnerstag
1412,2018,9,9,Freitag
1413,2018,9,9,Samstag
1414,2018,9,9,Sonntag
1415,2018,9,10,Montag
1416,2018,9,10,Dienstag
1417,2018,9,10,Mittwoch
1418,2018,9,10,Donnerstag
1419,2018,9,10,Freitag
1420,2018,9,10,Samstag
1421,2018,9,10,Sonntag
1422,2018,9,11,Montag
1423,2018,9,11,Dienstag
1424,2018,9,11,Mittwoch
1425,2018,9,11,Donnerstag
1426,2018,9,11,Freitag
1427,2018,9,11,Samstag
1428,2018,9,11,Sonntag
1429,2018,9,12,Montag
1430,2018,9,12,Dienstag
1431,2018,9,12,Mittwoch
1432,2018,9,12,Donnerstag
1433,2018,9,12,Freitag
1434,2018,9,12,Samstag
1435,2018,9,12,Sonntag
1436,2018,9,13,Montag
1437,2018,9,13,Dienstag
1438,2018,9,13,Mittwoch
1439,2018,9,13,Donnerstag
1440,2018,9,13,Freitag
1441,2018,9,13,Samstag
1442,2018,9,13,Sonntag
1443,2018,9,14,Montag
1444,2018,9,14,Dienstag
1445,2018,9,14,Mittwoch
1446,2018,9,14,Donnerstag
1447,2018,9,14,Freitag
1448,2018,9,14,Samstag
1449,2018,9,14,Sonntag
1450,2018,9,15,Montag
1451,2018,9,15,Dienstag
1452,2018,9,15,Mittwoch
1453,2018,9,15,Donnerstag
1454,2018,9,15,Freitag
1455,2018,9,15,Samstag
1456,2018,9,15,Sonntag
1457,2018,9,16,Montag
1458,2018,9,16,Dienstag
1459,2018,9,16,Mittwoch
1460,2018,9,16,Donnerstag
1461,2018,9,16,Freitag
1462,2018,9,16,Samstag
1463,2018,9,16,Sonntag
1464,2018,9,17,Montag
1465,2018,9,17,Dienstag
1466,2018,9,17,Mittwoch
1467,2018,9,17,Donnerstag
1468,2018,9,17,Freitag
1469,2018,9,17,Samstag
1470,2018,9,17,Sonntag
1471,2018,9,18,Montag
1472,2018,9,18,Dienstag
1473,2018,9,18,Mittwoch
1474,2018,9,18,Donnerstag
1475,2018,9,18,Freitag
1476,2018,9,18,Samstag
1477,2018,9,18,Sonntag
1478,2018,9,19,Montag
1479,2018,9,19,Dienstag
1480,2018,9,19,Mittwoch
1481,2018,9,19,Donnerstag
1482,2018,9,19,Freitag
1483,2018,9,19,Samstag
1484,2018,9,19,Sonntag
1485,2018,9,20,Montag
1486,2018,9,20,Dienstag
1487,2018,9,20,Mittwoch
1488,2018,9,20,Donnerstag
1489,2018,9,20,Freitag
1490,2018,9,20,Samstag
1491,2018,9,20,Sonntag
1492,2018,9,21,Montag
1493,2018,9,21,Dienstag
1494,2018,9,21,Mittwoch
1495,2018,9,21,Donnerstag
1496,2018,9,21,Freitag
1497,2018,9,21,Samstag
1498,2018,9,21,Sonntag
1499,2018,9,22,Montag
1500,2018,9,22,Dienstag
1501,2018,9,22,Mittwoch
1502,2018,9,22,Donnerstag
1503,2018,9,22,Freitag
1504,2018,9,22,Samstag
1505,2018,9,22,Sonntag
1506,2018,9,23,Montag
1507,2018,9,23,Dienstag
1508,2018,9,23,Mittwoch
1509,2018,9,23,Donnerstag
1510,2018,9,23,Freitag
1511,2018,9,23,Samstag
1512,2018,9,23,Sonntag
1513,2018,10,0,Montag
1514,2018,10,0,Dienstag
1515,2018,10,0,Mittwoch
1516,2018,10,0,Donnerstag
1517,2018,10,0,Freitag
1518,2018,10,0,Samstag
1519,2018,10,0,Sonntag
1520,2018,10,1,Montag
1521,2018,10,1,Dienstag
1522,2018,10,1,Mittwoch
1523,2018,10,1,Donnerstag
1524,2018,10,1,Freitag
1525,2018,10,1,Samstag
1526,2018,10,1,Sonntag
1527,2018,10,2,Montag
1528,2018,10,2,Dienstag
1529,2018,10,2,Mittwoch
1530,2018,10,2,Donnerstag
1531,2018,10,2,Freitag
1532,2018,10,2,Samstag
1533,2018,10,2,Sonntag
1534,2018,10,3,Montag
1535,2018,10,3,Dienstag
1536,2018,10,3,Mittwoch
1537,2018,10,3,Donnerstag
1538,2018,10,3,Freitag
1539,2018,10,3,Samstag
1540,2018,10,3,Sonntag
1541,2018,10,4,Montag
1542,2018,10,4,Dienstag
1543,2018,10,4,Mittwoch
1544,2018,10,4,Donnerstag
1545,2018,10,4,Freitag
1546,2018,10,4,Samstag
1547,2018,10,4,Sonntag
1548,2018,10,5,Montag
1549,2018,10,5,Dienstag
1550,2018,10,5,Mittwoch
1551,2018,10,5,Donnerstag
1552,2018,10,5,Freitag
1553,2018,10,5,Samstag
1554,2018,10,5,Sonntag
1555,2018,10,6,Montag
1556,2018,10,6,Dienstag
1557,2018,10,6,Mittwoch
1558,2018,10,6,Donnerstag
1559,2018,10,6,Freitag
1560,2018,10,6,Samstag
1561,2018,10,6,Sonntag
1562,2018,10,7,Montag
1563,2018,10,7,Dienstag
1564,2018,10,7,Mittwoch
1565,2018,10,7,Donnerstag
1566,2018,10,7,Freitag
1567,2018,10,7,Samstag
1568,2018,10,7,Sonntag
1569,2018,10,8,Montag
1570,2018,10,8,Dienstag
1571,2018,10,8,Mittwoch
1572,2018,10,8,Donnerstag
1573,2018,10,8,Freitag
1574,2018,10,8,Samstag
1575,2018,10,8,Sonntag
1576,2018,10,9,Montag
1577,2018,10,9,Dienstag
1578,2018,10,9,Mittwoch
1579,2018,10,9,Donnerstag
1580,2018,10,9,Freitag
1581,2018,10,9,Samstag
1582,2018,10,9,Sonntag
1583,2018,10,10,Montag
1584,2018,10,10,Dienstag
1585,2018,10,10,Mittwoch
1586,2018,10,10,Donnerstag
1587,2018,10,10,Freitag
1588,2018,10,10,Samstag
1589,2018,10,10,Sonntag
1590,2018,10,11,Montag
1591,2018,10,11,Dienstag
1592,2018,10,11,Mittwoch
1593,2018,10,11,Donnerstag
1594,2018,10,11,Freitag
1595,2018,10,11,Samstag
1596,2018,10,11,Sonntag
1597,2018,10,12,Montag
1598,2018,10,12,Dienstag
1599,2018,10,12,Mittwoch
1600,2018,10,12,Donnerstag
1601,2018,10,12,Freitag
1602,2018,10,12,Samstag
1603,2018,10,12,Sonntag
1604,2018,10,13,Montag
1605,2018,10,13,Dienstag
1606,2018,10,13,Mittwoch
1607,2018,10,13,Donnerstag
1608,2018,10,13,Freitag
1609,2018,10,13,Samstag
1610,2018,10,13,Sonntag
1611,2018,10,14,Montag
1612,2018,10,14,Dienstag
1613,2018,10,14,Mittwoch
1614,2018,10,14,Donnerstag
1615,2018,10,14,Freitag
1616,2018,10,14,Samstag
1617,2018,10,14,Sonntag
1618,2018,10,15,Montag
1619,2018,10,15,Dienstag
1620,2018,10,15,Mittwoch
1621,2018,10,15,Donnerstag
1622,2018,10,15,Freitag
1623,2018,10,15,Samstag
1624,2018,10,15,Sonntag
1625,2018,10,16,Montag
1626,2018,10,16,Dienstag
1627,2018,10,16,Mittwoch
1628,2018,10,16,Donnerstag
1629,2018,10,16,Freitag
1630,2018,10,16,Samstag
1631,2018,10,16,Sonntag
1632,2018,10,17,Montag
1633,2018,10,17,Dienstag
1634,2018,10,17,Mittwoch
1635,2018,10,17,Donnerstag
1636,2018,10,17,Freitag
1637,2018,10,17,Samstag
1638,2018,10,17,Sonntag
1639,2018,10,18,Montag
1640,2018,10,18,Dienstag
1641,2018,10,18,Mittwoch
1642,2018,10,18,Donnerstag
1643,2018,10,18,Freitag
1644,2018,10,18,Samstag
1645,2018,10,18,Sonntag
1646,2018,10,19,Montag
1647,2018,10,19,Dienstag
1648,2018,10,19,Mittwoch
1649,2018,10,19,Donnerstag
1650,2018,10,19,Freitag
1651,2018,10,19,Samstag
1652,2018,10,19,Sonntag
1653,2018,10,20,Montag
1654,2018,10,20,Dienstag
1655,2018,10,20,Mittwoch
1656,2018,10,20,Donnerstag
1657,2018,10,20,Freitag
1658,2018,10,20,Samstag
1659,2018,10,20,Sonntag
1660,2018,10,21,Montag
1661,2018,10,21,Dienstag
1662,2018,10,21,Mittwoch
1663,2018,10,21,Donnerstag
1664,2018,10,21,Freitag
1665,2018,10,21,Samstag
1666,2018,10,21,Sonntag
1667,2018,10,22,Montag
1668,2018,10,22,Dienstag
1669,2018,10,22,Mittwoch
1670,2018,10,22,Donnerstag
1671,2018,10,22,Freitag
1672,2018,10,22,Samstag
1673,2018,10,22,Sonntag
1674,2018,10,23,Montag
1675,2018,10,23,Dienstag
1676,2018,10,23,Mittwoch
1677,2018,10,23,Donnerstag
1678,2018,10,23,Freitag
1679,2018,10,23,Samstag
1680,2018,10,23,Sonntag
1681,2018,11,0,Montag
1682,2018,11,0,Dienstag
1683,2018,11,0,Mittwoch
1684,2018,11,0,Donnerstag
1685,2018,11,0,Freitag
1686,2018,11,0,Samstag
1687,2018,11,0,Sonntag
1688,2018,11,1,Montag
1689,2018,11,1,Dienstag
1690,2018,11,1,Mittwoch
1691,2018,11,1,Donnerstag
1692,2018,11,1,Freitag
1693,2018,11,1,Samstag
1694,2018,11,1,Sonntag
1695,2018,11,2,Montag
1696,2018,11,2,Dienstag
1697,2018,11,2,Mittwoch
1698,2018,11,2,Donnerstag
1699,2018,11,2,Freitag
1700,2018,11,2,Samstag
1701,2018,11,2,Sonntag
1702,2018,11,3,Montag
1703,2018,11,3,Dienstag
1704,2018,11,3,Mittwoch
1705,2018,11,3,Donnerstag
1706,2018,11,3,Freitag
1707,2018,11,3,Samstag
1708,2018,11,3,Sonntag
1709,2018,11,4,Montag
1710,2018,11,4,Dienstag
1711,2018,11,4,Mittwoch
1712,2018,11,4,Donnerstag
1713,2018,11,4,Freitag
1714,2018,11,4,Samstag
1715,2018,11,4,Sonntag
1716,2018,11,5,Montag
1717,2018,11,5,Dienstag
1718,2018,11,5,Mittwoch
1719,2018,11,5,Donnerstag
1720,2018,11,5,Freitag
1721,2018,11,5,Samstag
1722,2018,11,5,Sonntag
1723,2018,11,6,Montag
1724,2018,11,6,Dienstag
1725,2018,11,6,Mittwoch
1726,2018,11,6,Donnerstag
1727,2018,11,6,Freitag
1728,2018,11,6,Samstag
1729,2018,11,6,Sonntag
1730,2018,11,7,Montag
1731,2018,11,7,Dienstag
1732,2018,11,7,Mittwoch
1733,2018,11,7,Donnerstag
1734,2018,11,7,Freitag
1735,2018,11,7,Samstag
1736,2018,11,7,Sonntag
1737,2018,11,8,Montag
1738,2018,11,8,Dienstag
1739,2018,11,8,Mittwoch
1740,2018,11,8,Donnerstag
1741,2018,11,8,Freitag
1742,2018,11,8,Samstag
1743,2018,11,8,Sonntag
1744,2018,11,9,Montag
1745,2018,11,9,Dienstag
1746,2018,11,9,Mittwoch
1747,2018,11,9,Donnerstag
1748,2018,11,9,Freitag
1749,2018,11,9,Samstag
1750,2018,11,9,Sonntag
1751,2018,11,10,Montag
1752,2018,11,10,Dienstag
1753,2018,11,10,Mittwoch
1754,2018,11,10,Donnerstag
1755,2018,11,10,Freitag
1756,2018,11,10,Samstag
1757,2018,11,10,Sonntag
1758,2018,11,11,Montag
1759,2018,11,11,Dienstag
1760,2018,11,11,Mittwoch
1761,2018,11,11,Donnerstag
1762,2018,11,11,Freitag
1763,2018,11,11,Samstag
1764,2018,11,11,Sonntag
1765,2018,11,12,Montag
1766,2018,11,12,Dienstag
1767,2018,11,12,Mittwoch
1768,2018,11,12,Donnerstag
1769,2018,11,12,Freitag
1770,2018,11,12,Samstag
1771,2018,11,12,Sonntag
1772,2018,11,13,Montag
1773,2018,11,13,Dienstag
1774,2018,11,13,Mittwoch
1775,2018,11,13,Donnerstag
1776,2018,11,13,Freitag
1777,2018,11,13,Samstag
1778,2018,11,13,Sonntag
1779,2018,11,14,Montag
1780,2018,11,14,Dienstag
1781,2018,11,14,Mittwoch
1782,2018,11,14,Donnerstag
1783,2018,11,14,Freitag
1784,2018,11,14,Samstag
1785,2018,11,14,Sonntag
1786,2018,11,15,Montag
1787,2018,11,15,Dienstag
1788,2018,11,15,Mittwoch
1789,2018,11,15,Donnerstag
1790,2018,11,15,Freitag
1791,2018,11,15,Samstag
1792,2018,11,15,Sonntag
1793,2018,11,16,Montag
1794,2018,11,16,Dienstag
1795,2018,11,16,Mittwoch
1796,2018,11,16,Donnerstag
1797,2018,11,16,Freitag
1798,2018,11,16,Samstag
1799,2018,11,16,Sonntag
1800,2018,11,17,Montag
1801,2018,11,17,Dienstag
1802,2018,11,17,Mittwoch
1803,2018,11,17,Donnerstag
1804,2018,11,17,Freitag
1805,2018,11,17,Samstag
1806,2018,11,17,Sonntag
1807,2018,11,18,Montag
1808,2018,11,18,Dienstag
1809,2018,11,18,Mittwoch
1810,2018,11,18,Donnerstag
1811,2018,11,18,Freitag
1812,2018,11,18,Samstag
1813,2018,11,18,Sonntag
1814,2018,11,19,Montag
1815,2018,11,19,Dienstag
1816,2018,11,19,Mittwoch
1817,2018,11,19,Donnerstag
1818,2018,11,19,Freitag
1819,2018,11,19,Samstag
1820,2018,11,19,Sonntag
1821,2018,11,20,Montag
1822,2018,11,20,Dienstag
1823,2018,11,20,Mittwoch
1824,2018,11,20,Donnerstag
1825,2018,11,20,Freitag
1826,2018,11,20,Samstag
1827,2018,11,20,Sonntag
1828,2018,11,21,Montag
1829,2018,11,21,Dienstag
1830,2018,11,21,Mittwoch
1831,2018,11,21,Donnerstag
1832,2018,11,21,Freitag
