Unfallbeteiligung_ID,Unfall_ID_FK_in_Unfallbeteiligten,Unfallbeteiligten_ID_FK
51833,32757,2
51834,32757,5
51835,32758,1
51836,32758,2
51837,32759,1
51838,32760,1
51839,32760,2
51840,32761,1
51841,32762,1
51842,32762,2
51843,32763,2
51844,32764,1
51845,32764,2
51846,32765,1
51847,32765,2
51848,32766,1
51849,32766,2
51850,32767,2
51851,32768,1
51852,32768,2
51853,32769,4
51854,32770,1
51855,32770,2
51856,32771,1
51857,32771,2
51858,32772,1
51859,32772,2
51860,32773,1
51861,32773,2
51862,32774,2
51863,32775,1
51864,32775,2
51865,32776,1
51866,32776,4
51867,32777,2
51868,32777,3
51869,32778,2
51870,32778,4
51871,32779,2
51872,32780,1
51873,32780,3
51874,32781,2
51875,32781,4
51876,32782,1
51877,32782,2
51878,32783,2
51879,32784,2
51880,32785,1
51881,32785,2
51882,32786,1
51883,32786,2
51884,32787,1
51885,32788,1
51886,32788,2
51887,32789,1
51888,32789,2
51889,32790,1
51890,32791,2
51891,32792,1
51892,32792,2
51893,32793,1
51894,32794,2
51895,32794,4
51896,32795,2
51897,32795,4
51898,32796,2
51899,32797,2
51900,32798,2
51901,32799,1
51902,32800,2
51903,32800,3
51904,32801,1
51905,32801,2
51906,32802,1
51907,32803,1
51908,32803,2
51909,32804,2
51910,32804,4
51911,32805,1
51912,32806,1
51913,32806,2
51914,32807,1
51915,32807,2
51916,32808,2
51917,32808,4
51918,32809,2
51919,32810,2
51920,32811,1
51921,32812,1
51922,32812,2
51923,32813,2
51924,32813,5
51925,32814,2
51926,32814,4
51927,32815,1
51928,32815,5
51929,32816,2
51930,32816,3
51931,32817,1
51932,32817,2
51933,32818,1
51934,32818,2
51935,32819,3
51936,32820,1
51937,32820,2
51938,32821,1
51939,32821,2
51940,32822,2
51941,32823,2
51942,32823,3
51943,32824,2
51944,32825,1
51945,32825,2
51946,32826,1
51947,32826,2
51948,32827,2
51949,32828,1
51950,32828,2
51951,32829,1
51952,32829,2
51953,32830,1
51954,32830,2
51955,32831,2
51956,32831,3
51957,32832,2
51958,32832,4
51959,32833,1
51960,32834,2
51961,32834,4
51962,32835,1
51963,32835,2
51964,32836,2
51965,32836,4
51966,32837,2
51967,32838,2
51968,32838,4
51969,32839,2
51970,32840,2
51971,32841,1
51972,32841,3
51973,32842,1
51974,32842,3
51975,32843,1
51976,32843,2
51977,32844,1
51978,32845,1
51979,32845,2
51980,32846,4
51981,32847,1
51982,32847,2
51983,32848,2
51984,32848,4
51985,32849,1
51986,32850,2
51987,32851,2
51988,32851,4
51989,32852,1
51990,32852,2
51991,32853,4
51992,32854,1
51993,32855,2
51994,32856,1
51995,32857,4
51996,32858,4
51997,32859,2
51998,32860,2
51999,32860,4
52000,32861,1
52001,32861,2
52002,32862,1
52003,32862,2
52004,32863,1
52005,32864,4
52006,32865,4
52007,32865,5
52008,32866,1
52009,32866,3
52010,32867,2
52011,32867,4
52012,32868,1
52013,32868,2
52014,32869,2
52015,32869,5
52016,32870,1
52017,32871,2
52018,32871,4
52019,32872,2
52020,32872,4
52021,32873,1
52022,32873,2
52023,32874,2
52024,32875,1
52025,32875,2
52026,32876,4
52027,32877,2
52028,32877,3
52029,32878,3
52030,32879,2
52031,32880,1
52032,32881,1
52033,32882,2
52034,32882,5
52035,32883,1
52036,32883,2
52037,32884,2
52038,32885,4
52039,32886,2
52040,32887,2
52041,32888,1
52042,32888,2
52043,32889,2
52044,32889,4
52045,32890,1
52046,32890,2
52047,32891,2
52048,32891,4
52049,32892,2
52050,32892,4
52051,32893,2
52052,32894,2
52053,32894,3
52054,32895,1
52055,32895,2
52056,32896,1
52057,32897,2
52058,32898,2
52059,32899,2
52060,32900,2
52061,32901,2
52062,32902,1
52063,32902,2
52064,32903,2
52065,32903,4
52066,32904,1
52067,32904,2
52068,32905,1
52069,32905,2
52070,32906,2
52071,32907,1
52072,32907,4
52073,32908,2
52074,32909,1
52075,32909,2
52076,32910,1
52077,32910,2
52078,32911,1
52079,32911,2
52080,32912,1
52081,32912,2
52082,32913,2
52083,32914,2
52084,32915,1
52085,32916,4
52086,32917,1
52087,32917,2
52088,32918,2
52089,32918,4
52090,32919,1
52091,32920,1
52092,32921,1
52093,32921,2
52094,32922,1
52095,32923,2
52096,32923,3
52097,32924,1
52098,32924,2
52099,32925,1
52100,32925,2
52101,32926,1
52102,32928,1
52103,32928,2
52104,32928,3
52105,32929,2
52106,32930,2
52107,32930,4
52108,32931,1
52109,32931,2
52110,32932,1
52111,32932,2
52112,32933,1
52113,32933,2
52114,32934,2
52115,32935,1
52116,32935,2
52117,32936,2
52118,32937,2
52119,32938,1
52120,32938,2
52121,32939,1
52122,32939,3
52123,32940,1
52124,32940,2
52125,32941,1
52126,32941,3
52127,32942,1
52128,32942,3
52129,32943,1
52130,32943,2
52131,32944,1
52132,32944,2
52133,32945,2
52134,32946,2
52135,32946,3
52136,32947,2
52137,32947,4
52138,32948,1
52139,32948,2
52140,32949,5
52141,32950,1
52142,32950,2
52143,32951,1
52144,32951,2
52145,32952,1
52146,32952,2
52147,32953,1
52148,32953,2
52149,32954,1
52150,32954,2
52151,32955,1
52152,32956,4
52153,32957,1
52154,32957,2
52155,32958,2
52156,32959,1
52157,32960,2
52158,32960,4
52159,32961,1
52160,32961,2
52161,32962,1
52162,32962,2
52163,32963,1
52164,32963,2
52165,32964,2
52166,32965,1
52167,32965,3
52168,32966,1
52169,32967,2
52170,32968,2
52171,32969,1
52172,32969,3
52173,32970,1
52174,32970,2
52175,32971,2
52176,32971,5
52177,32972,2
52178,32972,3
52179,32973,1
52180,32973,2
52181,32974,2
52182,32975,1
52183,32976,2
52184,32976,4
52185,32977,2
52186,32978,2
52187,32979,1
52188,32980,1
52189,32981,2
52190,32981,4
52191,32982,2
52192,32983,4
52193,32984,1
52194,32984,3
52195,32985,2
52196,32986,2
52197,32987,2
52198,32987,5
52199,32988,1
52200,32988,2
52201,32989,2
52202,32989,3
52203,32990,4
52204,32991,1
52205,32991,2
52206,32992,1
52207,32992,2
52208,32993,2
52209,32994,1
52210,32995,2
52211,32996,1
52212,32996,2
52213,32997,2
52214,32997,3
52215,32998,1
52216,32999,1
52217,33000,1
52218,33000,2
52219,33001,1
52220,33001,2
52221,33002,1
52222,33003,1
52223,33003,4
52224,33004,1
52225,33004,2
52226,33005,2
52227,33005,3
52228,33006,2
52229,33007,1
52230,33007,2
52231,33008,2
52232,33008,4
52233,33009,1
52234,33009,2
52235,33010,4
52236,33011,2
52237,33011,3
52238,33012,1
52239,33012,2
52240,33013,1
52241,33014,2
52242,33015,2
52243,33016,2
52244,33016,5
52245,33017,1
52246,33017,2
52247,33018,4
52248,33019,1
52249,33019,2
52250,33020,1
52251,33021,1
52252,33021,2
52253,33022,1
52254,33022,2
52255,33023,1
52256,33023,2
52257,33024,2
52258,33024,3
52259,33025,1
52260,33025,2
52261,33026,1
52262,33026,2
52263,33027,3
52264,33028,1
52265,33028,2
52266,33029,2
52267,33030,1
52268,33031,1
52269,33031,2
52270,33032,1
52271,33032,2
52272,33033,1
52273,33033,2
52274,33034,2
52275,33035,2
52276,33036,2
52277,33036,4
52278,33037,2
52279,33037,4
52280,33038,1
52281,33039,1
52282,33039,2
52283,33040,1
52284,33040,2
52285,33041,1
52286,33041,2
52287,33042,1
52288,33043,2
52289,33043,4
52290,33044,1
52291,33044,2
52292,33044,4
52293,33045,2
52294,33045,3
52295,33046,2
52296,33047,1
52297,33048,1
52298,33048,4
52299,33049,1
52300,33050,2
52301,33050,4
52302,33051,4
52303,33052,1
52304,33052,2
52305,33053,1
52306,33053,2
52307,33054,3
52308,33054,4
52309,33055,1
52310,33055,2
52311,33056,1
52312,33057,1
52313,33057,5
52314,33058,2
52315,33059,2
52316,33060,1
52317,33060,2
52318,33061,2
52319,33061,4
52320,33062,1
52321,33062,2
52322,33063,1
52323,33063,2
52324,33064,2
52325,33065,1
52326,33065,2
52327,33066,4
52328,33067,1
52329,33067,2
52330,33068,1
52331,33068,3
52332,33069,2
52333,33070,4
52334,33071,2
52335,33072,1
52336,33072,2
52337,33073,1
52338,33073,2
52339,33074,1
52340,33075,4
52341,33076,1
52342,33076,2
52343,33077,1
52344,33077,3
52345,33078,2
52346,33079,1
52347,33080,2
52348,33081,2
52349,33081,3
52350,33082,1
52351,33082,2
52352,33084,1
52353,33085,1
52354,33085,2
52355,33086,2
52356,33087,1
52357,33087,2
52358,33088,2
52359,33089,2
52360,33090,2
52361,33091,2
52362,33091,3
52363,33092,2
52364,33092,3
52365,33093,2
52366,33093,5
52367,33094,2
52368,33095,2
52369,33095,4
52370,33096,2
52371,33096,4
52372,33097,1
52373,33097,2
52374,33098,1
52375,33098,2
52376,33099,1
52377,33099,5
52378,33100,1
52379,33100,3
52380,33101,2
52381,33102,2
52382,33103,2
52383,33103,4
52384,33104,2
52385,33105,2
52386,33105,3
52387,33106,1
52388,33107,1
52389,33107,2
52390,33108,1
52391,33108,2
52392,33109,1
52393,33109,2
52394,33110,1
52395,33110,2
52396,33111,2
52397,33112,1
52398,33112,2
52399,33113,2
52400,33113,3
52401,33114,1
52402,33114,2
52403,33115,1
52404,33115,2
52405,33116,2
52406,33116,4
52407,33117,1
52408,33117,2
52409,33118,2
52410,33118,4
52411,33119,1
52412,33119,2
52413,33120,2
52414,33121,2
52415,33122,2
52416,33123,2
52417,33123,3
52418,33124,2
52419,33125,4
52420,33126,1
52421,33126,2
52422,33127,1
52423,33127,2
52424,33128,1
52425,33129,2
52426,33130,2
52427,33130,4
52428,33131,2
52429,33132,1
52430,33132,2
52431,33133,2
52432,33133,3
52433,33134,2
52434,33135,2
52435,33136,2
52436,33136,4
52437,33137,2
52438,33138,3
52439,33139,1
52440,33139,2
52441,33140,2
52442,33141,4
52443,33142,1
52444,33143,1
52445,33143,2
52446,33144,2
52447,33145,2
52448,33145,4
52449,33146,2
52450,33147,1
52451,33147,2
52452,33148,1
52453,33148,2
52454,33149,1
52455,33149,2
52456,33150,2
52457,33151,2
52458,33151,4
52459,33152,2
52460,33153,2
52461,33154,1
52462,33154,2
52463,33155,2
52464,33156,1
52465,33156,2
52466,33157,2
52467,33158,1
52468,33158,2
52469,33159,1
52470,33160,2
52471,33160,4
52472,33161,1
52473,33162,1
52474,33162,2
52475,33163,2
52476,33164,1
52477,33164,5
52478,33165,1
52479,33165,2
52480,33166,1
52481,33166,2
52482,33167,1
52483,33168,1
52484,33168,2
52485,33169,1
52486,33169,2
52487,33170,1
52488,33170,3
52489,33171,2
52490,33172,1
52491,33172,2
52492,33173,4
52493,33174,2
52494,33175,1
52495,33175,2
52496,33176,1
52497,33177,1
52498,33177,2
52499,33178,1
52500,33178,2
52501,33179,2
52502,33180,1
52503,33180,2
52504,33181,1
52505,33181,2
52506,33182,1
52507,33183,2
52508,33184,1
52509,33184,2
52510,33185,2
52511,33185,5
52512,33186,2
52513,33187,2
52514,33188,1
52515,33189,1
52516,33189,2
52517,33190,4
52518,33191,2
52519,33192,1
52520,33192,2
52521,33193,1
52522,33194,1
52523,33195,1
52524,33196,1
52525,33196,2
52526,33197,1
52527,33197,2
52528,33198,1
52529,33198,4
52530,33199,2
52531,33200,2
52532,33201,1
52533,33201,4
52534,33202,2
52535,33203,2
52536,33204,1
52537,33204,3
52538,33205,2
52539,33206,1
52540,33206,2
52541,33207,1
52542,33207,2
52543,33208,1
52544,33208,2
52545,33209,1
52546,33209,2
52547,33210,2
52548,33210,3
52549,33211,2
52550,33212,1
52551,33212,2
52552,33213,1
52553,33213,2
52554,33214,1
52555,33214,2
52556,33215,2
52557,33216,1
52558,33216,2
52559,33217,2
52560,33218,1
52561,33218,2
52562,33219,2
52563,33220,2
52564,33221,1
52565,33221,2
52566,33222,1
52567,33223,4
52568,33224,2
52569,33225,2
52570,33226,2
52571,33226,4
52572,33227,2
52573,33228,4
52574,33229,1
52575,33229,2
52576,33230,1
52577,33230,2
52578,33231,2
52579,33231,3
52580,33232,1
52581,33232,2
52582,33233,4
52583,33234,1
52584,33234,2
52585,33235,1
52586,33235,2
52587,33236,1
52588,33236,2
52589,33237,2
52590,33237,4
52591,33238,1
52592,33239,1
52593,33239,2
52594,33240,1
52595,33240,2
52596,33241,2
52597,33242,1
52598,33243,1
52599,33243,2
52600,33244,1
52601,33245,1
52602,33246,1
52603,33247,2
52604,33248,1
52605,33248,2
52606,33249,1
52607,33249,3
52608,33250,2
52609,33250,4
52610,33251,1
52611,33251,2
52612,33252,1
52613,33252,2
52614,33253,1
52615,33253,2
52616,33254,1
52617,33254,2
52618,33255,2
52619,33256,2
52620,33257,1
52621,33258,2
52622,33259,1
52623,33259,2
52624,33260,1
52625,33260,2
52626,33261,2
52627,33262,1
52628,33262,5
52629,33263,1
52630,33263,2
52631,33264,2
52632,33265,1
52633,33266,2
52634,33267,1
52635,33267,2
52636,33268,1
52637,33269,1
52638,33269,2
52639,33270,1
52640,33270,2
52641,33271,4
52642,33273,1
52643,33273,2
52644,33274,1
52645,33274,2
52646,33275,1
52647,33275,2
52648,33276,1
52649,33276,2
52650,33277,2
52651,33278,2
52652,33279,2
52653,33280,2
52654,33281,1
52655,33281,2
52656,33282,1
52657,33282,2
52658,33283,1
52659,33283,2
52660,33284,2
52661,33285,1
52662,33285,2
52663,33286,2
52664,33287,1
52665,33287,4
52666,33288,2
52667,33288,3
52668,33289,2
52669,33290,1
52670,33290,2
52671,33291,1
52672,33291,2
52673,33292,1
52674,33292,2
52675,33293,1
52676,33293,3
52677,33294,1
52678,33294,2
52679,33295,1
52680,33295,2
52681,33296,1
52682,33296,2
52683,33297,2
52684,33298,1
52685,33298,2
52686,33299,2
52687,33299,3
52688,33300,2
52689,33301,1
52690,33302,1
52691,33302,2
52692,33303,1
52693,33303,2
52694,33304,2
52695,33304,4
52696,33305,2
52697,33306,1
52698,33306,2
52699,33307,1
52700,33307,2
52701,33308,1
52702,33308,2
52703,33309,1
52704,33309,2
52705,33310,2
52706,33310,3
52707,33311,2
52708,33311,3
52709,33312,2
52710,33312,3
52711,33313,2
52712,33314,2
52713,33314,4
52714,33315,1
52715,33315,2
52716,33316,1
52717,33316,2
52718,33317,2
52719,33318,2
52720,33319,1
52721,33320,2
52722,33321,1
52723,33321,2
52724,33322,1
52725,33322,2
52726,33323,4
52727,33324,2
52728,33324,3
52729,33325,2
52730,33327,2
52731,33327,4
52732,33328,2
52733,33329,1
52734,33330,2
52735,33330,4
52736,33331,2
52737,33331,4
52738,33332,1
52739,33332,2
52740,33333,1
52741,33333,2
52742,33334,1
52743,33334,2
52744,33335,4
52745,33336,1
52746,33336,2
52747,33337,2
52748,33337,4
52749,33338,2
52750,33338,4
52751,33339,2
52752,33340,2
52753,33341,1
52754,33341,2
52755,33342,1
52756,33342,2
52757,33343,2
52758,33343,4
52759,33344,2
52760,33345,2
52761,33346,1
52762,33346,2
52763,33347,2
52764,33348,2
52765,33349,2
52766,33350,1
52767,33350,2
52768,33351,1
52769,33352,1
52770,33352,2
52771,33353,4
52772,33354,1
52773,33354,2
52774,33355,3
52775,33356,1
52776,33356,2
52777,33357,2
52778,33357,3
52779,33358,1
52780,33359,2
52781,33360,2
52782,33360,4
52783,33361,2
52784,33362,1
52785,33362,2
52786,33363,1
52787,33363,2
52788,33364,2
52789,33365,1
52790,33365,2
52791,33366,1
52792,33366,2
52793,33367,1
52794,33367,2
52795,33368,1
52796,33369,2
52797,33369,4
52798,33370,1
52799,33370,2
52800,33371,1
52801,33372,3
52802,33373,1
52803,33373,2
52804,33374,2
52805,33374,3
52806,33375,2
52807,33376,2
52808,33376,4
52809,33377,2
52810,33378,2
52811,33378,4
52812,33379,1
52813,33380,1
52814,33381,1
52815,33381,2
52816,33382,1
52817,33382,3
52818,33383,1
52819,33383,4
52820,33384,1
52821,33385,2
52822,33385,3
52823,33386,1
52824,33386,2
52825,33387,1
52826,33388,2
52827,33389,2
52828,33390,2
52829,33390,3
52830,33391,1
52831,33391,2
52832,33392,1
52833,33392,2
52834,33393,1
52835,33393,2
52836,33394,1
52837,33394,2
52838,33395,2
52839,33396,1
52840,33396,2
52841,33397,1
52842,33397,2
52843,33398,2
52844,33399,1
52845,33399,2
52846,33400,1
52847,33400,2
52848,33401,1
52849,33401,2
52850,33402,2
52851,33403,1
52852,33403,2
52853,33404,1
52854,33404,2
52855,33405,2
52856,33405,4
52857,33406,2
52858,33407,1
52859,33407,2
52860,33408,2
52861,33409,2
52862,33409,3
52863,33410,1
52864,33411,1
52865,33412,4
52866,33413,2
52867,33414,1
52868,33414,2
52869,33415,4
52870,33416,1
52871,33416,2
52872,33417,1
52873,33417,2
52874,33418,1
52875,33418,2
52876,33419,2
52877,33420,1
52878,33420,3
52879,33421,1
52880,33421,2
52881,33422,1
52882,33422,2
52883,33423,1
52884,33423,2
52885,33424,2
52886,33424,4
52887,33425,1
52888,33426,2
52889,33426,3
52890,33427,1
52891,33427,3
52892,33428,3
52893,33429,1
52894,33429,2
52895,33430,1
52896,33431,1
52897,33432,1
52898,33432,4
52899,33433,1
52900,33434,1
52901,33434,2
52902,33435,2
52903,33436,1
52904,33436,2
52905,33437,1
52906,33438,2
52907,33438,4
52908,33439,1
52909,33439,2
52910,33440,1
52911,33440,2
52912,33441,2
52913,33442,1
52914,33442,2
52915,33443,1
52916,33443,2
52917,33444,1
52918,33445,1
52919,33445,2
52920,33446,4
52921,33447,2
52922,33448,2
52923,33448,4
52924,33449,1
52925,33450,1
52926,33450,2
52927,33451,2
52928,33451,3
52929,33452,2
52930,33453,1
52931,33454,2
52932,33455,1
52933,33455,2
52934,33456,2
52935,33458,1
52936,33459,1
52937,33460,2
52938,33461,1
52939,33461,2
52940,33462,2
52941,33463,1
52942,33463,2
52943,33464,1
52944,33464,2
52945,33465,2
52946,33465,3
52947,33466,1
52948,33466,2
52949,33467,1
52950,33467,2
52951,33468,1
52952,33468,2
52953,33469,2
52954,33469,3
52955,33470,3
52956,33471,2
52957,33472,1
52958,33472,2
52959,33473,2
52960,33474,2
52961,33475,2
52962,33476,2
52963,33476,4
52964,33477,2
52965,33477,4
52966,33478,1
52967,33479,1
52968,33480,2
52969,33481,2
52970,33482,2
52971,33483,2
52972,33484,2
52973,33484,4
52974,33485,1
52975,33485,2
52976,33486,2
52977,33486,3
52978,33487,1
52979,33487,2
52980,33488,2
52981,33488,4
52982,33489,1
52983,33489,2
52984,33490,2
52985,33491,2
52986,33491,4
52987,33492,4
52988,33493,2
52989,33494,2
52990,33495,2
52991,33496,1
52992,33497,2
52993,33497,4
52994,33498,1
52995,33498,2
52996,33499,1
52997,33499,2
52998,33500,1
52999,33500,2
53000,33501,1
53001,33501,2
53002,33502,1
53003,33502,2
53004,33503,2
53005,33504,1
53006,33505,1
53007,33505,2
53008,33506,1
53009,33507,1
53010,33507,2
53011,33508,2
53012,33509,1
53013,33509,2
53014,33510,2
53015,33510,3
53016,33511,1
53017,33511,2
53018,33512,4
53019,33513,2
53020,33514,1
53021,33514,2
53022,33515,2
53023,33516,1
53024,33517,1
53025,33517,2
53026,33518,1
53027,33518,2
53028,33519,2
53029,33520,2
53030,33521,4
53031,33522,1
53032,33522,3
53033,33523,1
53034,33523,2
53035,33524,2
53036,33525,2
53037,33526,2
53038,33526,3
53039,33527,2
53040,33528,1
53041,33529,1
53042,33530,1
53043,33530,2
53044,33531,1
53045,33531,3
53046,33532,1
53047,33533,2
53048,33533,4
53049,33534,1
53050,33535,1
53051,33535,2
53052,33536,1
53053,33536,4
53054,33537,2
53055,33538,1
53056,33538,2
53057,33539,4
53058,33540,2
53059,33541,2
53060,33541,3
53061,33543,1
53062,33543,2
53063,33544,2
53064,33545,2
53065,33546,1
53066,33547,2
53067,33547,3
53068,33548,2
53069,33548,4
53070,33549,2
53071,33549,4
53072,33550,2
53073,33552,2
53074,33553,1
53075,33554,2
53076,33554,4
53077,33555,2
53078,33555,4
53079,33556,2
53080,33556,4
53081,33557,2
53082,33557,3
53083,33558,2
53084,33559,1
53085,33559,2
53086,33560,2
53087,33560,4
53088,33561,1
53089,33562,2
53090,33563,2
53091,33563,4
53092,33564,1
53093,33564,2
53094,33565,2
53095,33566,1
53096,33567,4
53097,33568,2
53098,33569,1
53099,33570,3
53100,33571,2
53101,33571,5
53102,33572,2
53103,33572,3
53104,33573,1
53105,33573,2
53106,33574,4
53107,33575,2
53108,33576,1
53109,33576,2
53110,33577,1
53111,33577,3
53112,33578,1
53113,33578,2
53114,33579,2
53115,33580,2
53116,33580,4
53117,33581,2
53118,33582,3
53119,33583,2
53120,33584,1
53121,33584,2
53122,33585,2
53123,33586,2
53124,33587,1
53125,33587,2
53126,33588,1
53127,33588,2
53128,33589,2
53129,33589,4
53130,33590,2
53131,33590,4
53132,33591,1
53133,33591,2
53134,33592,2
53135,33593,1
53136,33593,2
53137,33594,1
53138,33594,2
53139,33595,1
53140,33595,2
53141,33596,1
53142,33597,1
53143,33597,2
53144,33598,1
53145,33598,2
53146,33599,2
53147,33600,1
53148,33600,2
53149,33601,2
53150,33602,1
53151,33602,2
53152,33603,2
53153,33603,4
53154,33604,2
53155,33604,5
53156,33605,1
53157,33605,2
53158,33606,1
53159,33606,2
53160,33607,2
53161,33608,4
53162,33609,1
53163,33609,2
53164,33610,2
53165,33611,1
53166,33611,5
53167,33612,2
53168,33612,3
53169,33613,1
53170,33613,2
53171,33614,2
53172,33614,4
53173,33615,2
53174,33616,2
53175,33617,2
53176,33618,1
53177,33618,2
53178,33619,1
53179,33619,2
53180,33620,1
53181,33620,2
53182,33621,1
53183,33621,2
53184,33622,2
53185,33622,4
53186,33623,2
53187,33624,2
53188,33625,2
53189,33625,4
53190,33626,2
53191,33627,2
53192,33627,3
53193,33628,1
53194,33628,2
53195,33629,4
53196,33630,2
53197,33631,2
53198,33631,4
53199,33632,1
53200,33633,1
53201,33634,4
53202,33635,4
53203,33636,1
53204,33637,1
53205,33637,2
53206,33638,1
53207,33638,2
53208,33639,2
53209,33639,4
53210,33640,1
53211,33640,2
53212,33641,3
53213,33642,1
53214,33642,2
53215,33643,1
53216,33643,2
53217,33644,1
53218,33644,2
53219,33645,2
53220,33646,1
53221,33646,2
53222,33647,1
53223,33647,2
53224,33648,2
53225,33648,4
53226,33649,4
53227,33650,1
53228,33651,1
53229,33652,2
53230,33653,1
53231,33654,4
53232,33655,2
53233,33656,4
53234,33657,2
53235,33657,3
53236,33658,1
53237,33658,2
53238,33659,1
53239,33659,2
53240,33660,2
53241,33661,1
53242,33662,1
53243,33662,2
53244,33663,2
53245,33663,4
53246,33664,2
53247,33665,2
53248,33666,1
53249,33666,2
53250,33667,1
53251,33667,2
53252,33668,2
53253,33669,4
53254,33670,1
53255,33670,2
53256,33671,1
53257,33671,2
53258,33672,1
53259,33673,2
53260,33674,2
53261,33674,4
53262,33675,1
53263,33675,2
53264,33676,1
53265,33676,2
53266,33677,1
53267,33677,2
53268,33678,1
53269,33678,2
53270,33679,2
53271,33679,3
53272,33680,1
53273,33680,2
53274,33681,1
53275,33682,1
53276,33683,2
53277,33683,4
53278,33684,1
53279,33684,2
53280,33685,4
53281,33686,2
53282,33687,1
53283,33688,1
53284,33688,2
53285,33689,2
53286,33689,4
53287,33690,1
53288,33691,1
53289,33691,2
53290,33692,1
53291,33693,1
53292,33693,2
53293,33694,1
53294,33694,2
53295,33695,1
53296,33695,2
53297,33696,1
53298,33696,2
53299,33697,1
53300,33697,2
53301,33698,2
53302,33698,5
53303,33699,2
53304,33700,2
